  id            u            v       length      demanda           CS           CA   oneway     status
 354   2477827211   2477832006   117.767624    78.386130     0.942141     0.353303     True  undefined
 355   2477827215   2477827198    94.636675    62.990171     0.757093     0.283910    False  undefined
 356   2477827215   2477827206    80.045546    53.278315     0.640364     0.240137     True  undefined
 357   2477827218   2477827353   347.952320   231.597064     2.783619     1.043857    False  undefined
 358   2477827218   2477827353   347.952320   231.597064     2.783619     1.043857    False  undefined
 359   2477827218   2477827205   134.570451    89.570092     1.076564     0.403711    False  undefined
 360   2477827222   2477827225    15.425182    10.267001     0.123401     0.046276    False  undefined
 361   2477827222   2898228820    43.940032    29.246485     0.351520     0.131820    False  undefined
 362   2477827222   2898228821    78.213084    52.058629     0.625705     0.234639     True  undefined
 363   2477827223   2477827242    99.187493    66.019195     0.793500     0.297562    False  undefined
 364   2477827223   2477831996    82.110533    54.652771     0.656884     0.246332    False  undefined
 365   2477827223   2477831999    94.716781    63.043490     0.757734     0.284150    False  undefined
 366   2477827223   2477832015   202.366247   134.694974     1.618930     0.607099    False  undefined
 367   2477827225   2477827222    15.425182    10.267001     0.123401     0.046276    False  undefined
 368   2477827225   2477832012   115.168183    76.655943     0.921345     0.345505     True  undefined
 369   2477827225   2477832016    86.576482    57.625306     0.692612     0.259729    False  undefined
 370   2477827229   2477827231    15.205385    10.120704     0.121643     0.045616    False  undefined
 371   2477827229   2477832011   117.994011    78.536814     0.943952     0.353982     True  undefined
 372   2477827230   4016382081   253.971569   169.043476     2.031773     0.761915     True  undefined
 373   2477827230   2477827196   153.727934   102.321313     1.229823     0.461184    False  undefined
 374   2477827231   2661660992    33.618405    22.376410     0.268947     0.100855    False  undefined
 375   2477827231   2477827229    15.205385    10.120704     0.121643     0.045616    False  undefined
 376   2477827231   2477827235   113.370238    75.459230     0.906962     0.340111     True  undefined
 377   2477827233   2477827235    15.081891    10.038507     0.120655     0.045246    False  undefined
 378   2477827233   2477832013    92.025983    61.252494     0.736208     0.276078     True  undefined
 379   2477827235   2477827233    15.081891    10.038507     0.120655     0.045246    False  undefined
 380   2477827235   2477827239   112.527044    74.898001     0.900216     0.337581     True  undefined
 381   2477827235   2477827386   240.509568   160.083169     1.924077     0.721529    False  undefined
 382   2477827237   2477827233   110.971602    73.862698     0.887773     0.332915     True  undefined
 383   2477827237   2477827239    15.021414     9.998253     0.120171     0.045064    False  undefined
 384   2477827237   2477832001   111.852796    74.449221     0.894822     0.335558    False  undefined
 385   2477827239   2477827237    15.021414     9.998253     0.120171     0.045064    False  undefined
 386   2477827239   2477827244   116.290867    77.403201     0.930327     0.348873     True  undefined
 387   2477827239   2477827372   179.769434   119.654536     1.438155     0.539308    False  undefined
 388   2477827242   2477827223    99.187493    66.019195     0.793500     0.297562    False  undefined
 389   2477827242   2477827237   115.911458    77.150667     0.927292     0.347734     True  undefined
 390   2477827242   2477827244    14.953461     9.953023     0.119628     0.044860    False  undefined
 391   2477827244   5116482152    80.486492    53.571809     0.643892     0.241459     True  undefined
 392   2477827244   2477827242    14.953461     9.953023     0.119628     0.044860    False  undefined
 393   2477827244   2477827348   119.215318    79.349715     0.953723     0.357646    False  undefined
 394   2477827248    267884969   112.012465     0.000000     0.896100     0.336037    False   passagem
 395   2477827248   2591412708   138.606511     0.000000     1.108852     0.415820    False   passagem
 396   2477827249   2591412700    44.241337    29.447034     0.353931     0.132724     True  undefined
 397   2477827249   2477827265    31.055493     0.000000     0.248444     0.093166     True   passagem
 398   2477827253   2477827230   125.397380    83.464496     1.003179     0.376192     True  undefined
 399   2477827253   2477827260    13.569126     9.031610     0.108553     0.040707    False  undefined
 400   2477827258   2591412706     4.361867     0.000000     0.034895     0.013086     True   passagem
 401   2477827258   2477827274    15.351057    10.217664     0.122808     0.046053     True  undefined
 402   2477827260   2477827253    13.569126     9.031610     0.108553     0.040707    False  undefined
 403   2477827260   2477827314   112.085622    74.604190     0.896685     0.336257    False  undefined
 404   2477827260   2477827358   121.937864    81.161843     0.975503     0.365814     True  undefined
 405   2477827265   2477827274    23.071068    15.356103     0.184569     0.069213     True  undefined
 406   2477827265   2477827280    40.031548     0.000000     0.320252     0.120095     True   passagem
 407   2477827265   2477827287    22.549300     0.000000     0.180394     0.067648     True   passagem
 408   2477827274   2477827348   214.499629   142.770953     1.715997     0.643499     True  undefined
 409   2477827279   2477827200   249.431191   166.021400     1.995450     0.748294    False  undefined
 410   2477827279   2477827253    29.623810    19.717608     0.236990     0.088871     True  undefined
 411   2477827280   2477827324    36.923903     0.000000     0.295391     0.110772     True   passagem
 412   2477827287   2477827324    26.295118     0.000000     0.210361     0.078885     True   passagem
 413   2477827300   2477805825   116.512272    77.550568     0.932098     0.349537    False  undefined
 414   2477827300   2477827203   240.525320   160.093653     1.924203     0.721576    False  undefined
 415   2477827300   2477827380   100.727590    67.044284     0.805821     0.302183    False  undefined
 416   2477827314   2477827260   112.085622    74.604190     0.896685     0.336257    False  undefined
 417   2477827314   2477827327    46.911650    31.224394     0.375293     0.140735    False  undefined
 418   2477827314   2477827180   464.381890   309.092586     3.715055     1.393146    False  undefined
 419   1237124340   2477805956   104.360427    69.462300     0.834883     0.313081    False  undefined
 420   1237124340   2302899238    18.470737    12.294122     0.147766     0.055412    False  undefined
 421   2477827323   2477827335    39.066709    26.002801     0.312534     0.117200    False  undefined
 422   2477827323   2477827205   322.748394   214.821331     2.581987     0.968245    False  undefined
 423   2477827323   2477827327   123.373269    82.117248     0.986986     0.370120    False  undefined
 424   2477827324   5116457003     5.043207     3.356759     0.040346     0.015130    False  undefined
 425   2477827324   2477827329    14.250121     0.000000     0.114001     0.042750     True   passagem
 426   2477827327   2477827314    46.911650    31.224394     0.375293     0.140735    False  undefined
 427   2477827327   2477827360    47.867608    31.860680     0.382941     0.143603    False  undefined
 428   2477827327   2477827323   123.373269    82.117248     0.986986     0.370120    False  undefined
 429   2477827329   2591412708    60.737757     0.000000     0.485902     0.182213    False   passagem
 430   2477827329   2809708868    14.489813     0.000000     0.115919     0.043469     True   passagem
 431   2477827329   5116457006    58.713289     0.000000     0.469706     0.176140    False   passagem
 432   2477827332   2477827345   113.884261    75.801364     0.911074     0.341653    False  undefined
 433   2477827332   2477827420   209.944422   139.739008     1.679555     0.629833    False  undefined
 434   2477827332   2477832016   124.581623    82.921528     0.996653     0.373745    False  undefined
 435   2477827332   2477832019   110.215539    73.359463     0.881724     0.330647    False  undefined
 436   2477827335   2477827323    39.066709    26.002801     0.312534     0.117200    False  undefined
 437   2477827335   2477827374    58.759127    39.110075     0.470073     0.176277    False  undefined
 438   2477827335   2477827353   105.561527    70.261752     0.844492     0.316685    False  undefined
 439   2477827345   2477827332   113.884261    75.801364     0.911074     0.341653    False  undefined
 440   2477827345   2477827405   160.616583   106.906398     1.284933     0.481850    False  undefined
 441   2477827345   2477832017   123.267069    82.046561     0.986137     0.369801    False  undefined
 442   2477827348   2477827244   119.215318    79.349715     0.953723     0.357646    False  undefined
 443   2477827348   2477827356    34.570318    23.010003     0.276563     0.103711     True  undefined
 444   2477827352   2477827279    92.887516    61.825931     0.743100     0.278663     True  undefined
 445   2477827352   2477827358    14.123381     9.400522     0.112987     0.042370    False  undefined
 446   2477827353   2477827218   347.952320   231.597064     2.783619     1.043857    False  undefined
 447   2477827353   2477827218   347.952320   231.597064     2.783619     1.043857    False  undefined
 448   2477827353   2477827335   105.561527    70.261752     0.844492     0.316685    False  undefined
 449   2477827356   2477827364    13.804865     9.188518     0.110439     0.041415    False  undefined
 450   2477827356   2477827372    88.346946    58.803727     0.706776     0.265041     True  undefined
 451   2477827358   2477805826    63.080505    41.986384     0.504644     0.189242     True  undefined
 452   2477827358   2477827352    14.123381     9.400522     0.112987     0.042370    False  undefined
 453   2477827358   2477827388   262.679324   174.839358     2.101435     0.788038    False  undefined
 454   2477827360   2477827327    47.867608    31.860680     0.382941     0.143603    False  undefined
 455   2477827360   2477827374   108.199949    72.017886     0.865600     0.324600    False  undefined
 456   2477827360   2477827388    78.585897    52.306773     0.628687     0.235758    False  undefined
 457   2477827362   2477827396   109.103448    72.619255     0.872828     0.327310    False  undefined
 458   2477827362   2477827287   236.649035   157.513598     1.893192     0.709947     True  undefined
 459   2477827364   2477827356    13.804865     9.188518     0.110439     0.041415    False  undefined
 460   2477827364   2477827362    22.699695    15.108917     0.181598     0.068099     True  undefined
 461   2477827372   2477827239   179.769434   119.654536     1.438155     0.539308    False  undefined
 462   2477827372   2477827376    15.257751    10.155559     0.122062     0.045773     True  undefined
 463   2477827374   2477827335    58.759127    39.110075     0.470073     0.176277    False  undefined
 464   2477827374   2477827360   108.199949    72.017886     0.865600     0.324600    False  undefined
 465   2477827374   2477827392    74.756032    49.757615     0.598048     0.224268    False  undefined
 466   2477827376   2477827382    12.327723     8.205333     0.098622     0.036983    False  undefined
 467   2477827376   2477827386   111.967317    74.525446     0.895739     0.335902     True  undefined
 468   2477827380   2477805826    14.066151     9.362430     0.112529     0.042198    False  undefined
 469   2477827380   2477827352    56.258756    37.445828     0.450070     0.168776     True  undefined
 470   2477827380   2477827300   100.727590    67.044284     0.805821     0.302183    False  undefined
 471   2477827382   2477827364   104.085824    69.279524     0.832687     0.312257     True  undefined
 472   2477827382   2477827376    12.327723     8.205333     0.098622     0.036983    False  undefined
 473   2477827382   2477827406   110.832390    73.770039     0.886659     0.332497    False  undefined
 474   2477827386   2477827387    22.393898    14.905379     0.179151     0.067182     True  undefined
 475   2477827386   2477827235   240.509568   160.083169     1.924077     0.721529    False  undefined
 476   2477827387   2477827390    13.852443     9.220186     0.110820     0.041557    False  undefined
 477   2477827387   2477827394   104.004008    69.225068     0.832032     0.312012     True  undefined
 478   2477827388   2477827358   262.679324   174.839358     2.101435     0.788038    False  undefined
 479   2477827388   2477827360    78.585897    52.306773     0.628687     0.235758    False  undefined
 480   2477827388   2477827392    74.880770    49.840640     0.599046     0.224642    False  undefined
 481   2477827390   2477827382   134.100120    89.257040     1.072801     0.402300     True  undefined
 482   2477827390   2477827387    13.852443     9.220186     0.110820     0.041557    False  undefined
 483   2477827392   2477827374    74.756032    49.757615     0.598048     0.224268    False  undefined
 484   2477827392   2477827388    74.880770    49.840640     0.599046     0.224642    False  undefined
 485   2477827392   2477827423    84.843706    56.471971     0.678750     0.254531    False  undefined
 486   2477827394   2661660992   268.005079   178.384180     2.144041     0.804015    False  undefined
 487   2477827394   2477827405   124.175436    82.651170     0.993403     0.372526     True  undefined
 488   2477827396   2477827362   109.103448    72.619255     0.872828     0.327310    False  undefined
 489   2477827396   2477827400    17.824112    11.863729     0.142593     0.053472    False  undefined
 490   2477827396   2477827406   124.184327    82.657088     0.993475     0.372553    False  undefined
 491   2477827398   2477827390    76.338182    50.810694     0.610705     0.229015     True  undefined
 492   2477827398   2477827454   113.155747    75.316465     0.905246     0.339467    False  undefined
 493   2477827400   2477827396    17.824112    11.863729     0.142593     0.053472    False  undefined
 494   2477827400   5116457003   262.440801   174.680597     2.099526     0.787322    False  undefined
 495   2477827400   2477827431   130.909194    87.133160     1.047274     0.392728    False  undefined
 496   2477827402   1269539343    45.321304    30.165860     0.362570     0.135964    False  undefined
 497   2477827402   2654864287    44.060372    29.326583     0.352483     0.132181    False  undefined
 498   2477827402   2477827439    73.249254    48.754703     0.585994     0.219748    False  undefined
 499   2477827405   2477827345   160.616583   106.906398     1.284933     0.481850    False  undefined
 500   2477827405   2477827420   127.012397    84.539451     1.016099     0.381037     True  undefined
 501   2477827406   2477827382   110.832390    73.770039     0.886659     0.332497    False  undefined
 502   2477827406   2477827396   124.184327    82.657088     0.993475     0.372553    False  undefined
 503   2477827406   2477827431    58.358193    38.843213     0.466866     0.175075    False  undefined
 504   2477827406   2477827454   229.301478   152.623064     1.834412     0.687904    False  undefined
 505   2477827408   2477827380   156.463356   104.142010     1.251707     0.469390     True  undefined
 506   2477827408   2477827418    14.992586     9.979065     0.119941     0.044978    False  undefined
 507   2477827408   2477805825   203.929925   135.735758     1.631439     0.611790    False  undefined
 508   2477827418   2477827408    14.992586     9.979065     0.119941     0.044978    False  undefined
 509   2477827418   2477827468   143.991108    95.840482     1.151929     0.431973    False  undefined
 510   2477827418   2477827457    79.233374    52.737734     0.633867     0.237700     True  undefined
 511   2477827420   2477827332   209.944422   139.739008     1.679555     0.629833    False  undefined
 512   2477827420   2477827426    16.680293    11.102403     0.133442     0.050041    False  undefined
 513   2477827420   2477827442    80.046953    53.279252     0.640376     0.240141     True  undefined
 514   2477827423   1269539343   126.408800    84.137698     1.011270     0.379226    False  undefined
 515   2477827423   2477827392    84.843706    56.471971     0.678750     0.254531    False  undefined
 516   2477827423   2477805836    97.574692    64.945715     0.780598     0.292724    False  undefined
 517   2477827426   2477827398   286.027113   190.379646     2.288217     0.858081     True  undefined
 518   2477827426   2477827420    16.680293    11.102403     0.133442     0.050041    False  undefined
 519   2477827426   2477827473   121.670303    80.983754     0.973362     0.365011    False  undefined
 520   2477827431   2477827406    58.358193    38.843213     0.466866     0.175075    False  undefined
 521   2477827431   2477827498   264.746802   176.215472     2.117974     0.794240    False  undefined
 522   2477827431   2477827400   130.909194    87.133160     1.047274     0.392728    False  undefined
 523   2477827434   2477827436    15.897646    10.581473     0.127181     0.047693    False  undefined
 524   2477827434   2477827442    35.826398    23.846051     0.286611     0.107479    False  undefined
 525   2477827434   2477832019   242.497040   161.406030     1.939976     0.727491     True  undefined
 526   2477827436   2477827434    15.897646    10.581473     0.127181     0.047693    False  undefined
 527   2477827436   2477827451    51.589437    34.337929     0.412715     0.154768    False  undefined
 528   2477827439   2477805832    45.520921    30.298725     0.364167     0.136563    False  undefined
 529   2477827439   2654864288    41.283707    27.478435     0.330270     0.123851    False  undefined
 530   2477827439   2477827402    73.249254    48.754703     0.585994     0.219748    False  undefined
 531   2477827439   2477827462    76.728094    51.070220     0.613825     0.230184    False  undefined
 532   2477827442   2477827434    35.826398    23.846051     0.286611     0.107479    False  undefined
 533   2477827442   2477827448    17.430414    11.601684     0.139443     0.052291    False  undefined
 534   2477827448   2477827426    62.341143    41.494264     0.498729     0.187023     True  undefined
 535   2477827448   2477827442    17.430414    11.601684     0.139443     0.052291    False  undefined
 536   2477827448   2477827471    97.789459    65.088664     0.782316     0.293368    False  undefined
 537   2477827451   2477827436    51.589437    34.337929     0.412715     0.154768    False  undefined
 538   2477827451   2477827457    16.368586    10.894931     0.130949     0.049106    False  undefined
 539   2477827451   2477827408    90.168669    60.016266     0.721349     0.270506     True  undefined
 540   2477827454   2477827398   113.155747    75.316465     0.905246     0.339467    False  undefined
 541   2477827454   2477827406   229.301478   152.623064     1.834412     0.687904    False  undefined
 542   2477827454   2477827476   312.504111   208.002737     2.500033     0.937512    False  undefined
 543   2477827454   2477827498   140.813858    93.725704     1.126511     0.422442    False  undefined
 544   2477827457   2477827451    16.368586    10.894931     0.130949     0.049106    False  undefined
 545   2477827457   2477827465    76.105065    50.655531     0.608841     0.228315    False  undefined
 546   2477827462   1269539295    44.857670    29.857265     0.358861     0.134573    False  undefined
 547   2477827462   2654864289    42.252454    28.123233     0.338020     0.126757    False  undefined
 548   2477827462   2477827439    76.728094    51.070220     0.613825     0.230184    False  undefined
 549   2477827462   2477827486    71.070062    47.304233     0.568560     0.213210    False  undefined
 550   2477827465   2477827457    76.105065    50.655531     0.608841     0.228315    False  undefined
 551   2477827465   2477827468    42.388963    28.214094     0.339112     0.127167    False  undefined
 552   2477827465   2477827471   154.893580   103.097167     1.239149     0.464681    False  undefined
 553   2477827465   2477827509   121.119540    80.617166     0.968956     0.363359    False  undefined
 554   2477827468   2477827418   143.991108    95.840482     1.151929     0.431973    False  undefined
 555   2477827468   2477827465    42.388963    28.214094     0.339112     0.127167    False  undefined
 556   2477827468   2477827480   151.904939   101.107927     1.215240     0.455715    False  undefined
 557   2477827468   2477805887   285.109509   189.768889     2.280876     0.855329    False  undefined
 558   2477827471   2477827465   154.893580   103.097167     1.239149     0.464681    False  undefined
 559   2477827471   2477827473    37.511871    24.967902     0.300095     0.112536    False  undefined
 560   2477827471   2477827448    97.789459    65.088664     0.782316     0.293368    False  undefined
 561   2477827471   2477827512   125.341218    83.427115     1.002730     0.376024    False  undefined
 562   2477827473   2477805894   300.161726   199.787645     2.401294     0.900485    False  undefined
 563   2477827473   2477827426   121.670303    80.983754     0.973362     0.365011    False  undefined
 564   2477827473   2477827471    37.511871    24.967902     0.300095     0.112536    False  undefined
 565   2477827473   2477827476     8.585229     5.714328     0.068682     0.025756    False  undefined
 566   2477827476   2477827454   312.504111   208.002737     2.500033     0.937512    False  undefined
 567   2477827476   2477827473     8.585229     5.714328     0.068682     0.025756    False  undefined
 568   2477827476   2477827518   246.912699   164.345092     1.975302     0.740738    False  undefined
 569   2477827480   2477805833    74.735232    49.743770     0.597882     0.224206    False  undefined
 570   2477827480   2654864290    15.484956    10.306786     0.123880     0.046455    False  undefined
 571   2477827480   2654864291    48.750615    32.448410     0.390005     0.146252    False  undefined
 572   2477827480   2477827468   151.904939   101.107927     1.215240     0.455715    False  undefined
 573   2477827486   2654864290    42.813038    28.496358     0.342504     0.128439    False  undefined
 574   2477827486   2477827462    71.070062    47.304233     0.568560     0.213210    False  undefined
 575   2477827486   2477827495    45.444432    30.247814     0.363555     0.136333    False  undefined
 576   2477827495   1269539295    71.301566    47.458322     0.570413     0.213905    False  undefined
 577   2477827495   2654864293    44.926231    29.902899     0.359410     0.134779    False  undefined
 578   2477827495   2477827486    45.444432    30.247814     0.363555     0.136333    False  undefined
 579   2477827495   2654715447    42.734550    28.444116     0.341876     0.128204    False  undefined
 580   2477827498   2477827431   264.746802   176.215472     2.117974     0.794240    False  undefined
 581   2477827498   2477827454   140.813858    93.725704     1.126511     0.422442    False  undefined
 582   2477827498   5116456995    59.108057    39.342322     0.472864     0.177324    False  undefined
 583   2477827507   2477805838    72.238940    48.082238     0.577912     0.216717    False  undefined
 584   2477827507   2477805857    73.310318    48.795348     0.586483     0.219931    False  undefined
 585   2477827507   2654715448    44.221369    29.433743     0.353771     0.132664    False  undefined
 586   2477827509   2477827512    13.747293     9.150198     0.109978     0.041242    False  undefined
 587   2477827509   2477827465   121.119540    80.617166     0.968956     0.363359    False  undefined
 588   2477827509   2477827526   200.264124   133.295801     1.602113     0.600792     True  undefined
 589   2477827512   2477827509    13.747293     9.150198     0.109978     0.041242    False  undefined
 590   2477827512   2477827471   125.341218    83.427115     1.002730     0.376024    False  undefined
 591   2477827518   5116456995    94.838834    63.124728     0.758711     0.284517    False  undefined
 592   2477827518   2477827476   246.912699   164.345092     1.975302     0.740738    False  undefined
 593   2477827518   5116456986   163.723645   108.974458     1.309789     0.491171    False  undefined
 594   2477827526   2477805887   113.191345    75.340159     0.905531     0.339574    False  undefined
 595   2477827526   1237124340   231.407642   154.024927     1.851261     0.694223     True  undefined
 596   2477827526   2477827529    14.078000     9.370316     0.112624     0.042234    False  undefined
 597   2653916614   2477827173   104.799171    69.754329     0.838393     0.314398    False  undefined
 598   2653916614   5116504530    44.345883    29.516619     0.354767     0.133038    False  undefined
 599   2653916614   2477827170   149.531702    99.528301     1.196254     0.448595    False  undefined
 600   2477827529   2477805894   110.305045    73.419038     0.882440     0.330915    False  undefined
 601   2477827529   2477827512   199.408977   132.726615     1.595272     0.598227     True  undefined
 602   2477827529   2477827526    14.078000     9.370316     0.112624     0.042234    False  undefined
 603   2653916618   2477827173    69.770051    46.438946     0.558160     0.209310    False  undefined
 604   2653916618   2477827181   117.019579    77.888232     0.936157     0.351059     True  undefined
 605   2477827532   5116456986    24.114721    16.050758     0.192918     0.072344    False  undefined
 606   2477827532   2477827533   221.903079   147.698689     1.775225     0.665709    False  undefined
 607   2477827533   2477805894   159.729873   106.316204     1.277839     0.479190    False  undefined
 608   2477827533   2477827532   221.903079   147.698689     1.775225     0.665709    False  undefined
 609   2477827533   2477827535    81.839849    54.472603     0.654719     0.245520    False  undefined
 610   2477827535   2477827533    81.839849    54.472603     0.654719     0.245520    False  undefined
 611   2477827535   2302899238    76.555832    50.955562     0.612447     0.229667    False  undefined
 612   2477827535    267884948   412.416898     0.000000     3.299335     1.237251    False   passagem
 613   2654715440   1269539295    42.915541    28.564584     0.343324     0.128747    False  undefined
 614   2654715440   2654715443    41.507525    27.627409     0.332060     0.124523    False  undefined
 615   2654715440   2654715447    71.598563    47.656004     0.572789     0.214796    False  undefined
 616   2654715443   2477805838    45.165526    30.062174     0.361324     0.135497    False  undefined
 617   2654715443   2654715440    41.507525    27.627409     0.332060     0.124523    False  undefined
 618   2654715443   2654715448    71.973894    47.905824     0.575791     0.215922    False  undefined
 619   2654715447   2477827495    42.734550    28.444116     0.341876     0.128204    False  undefined
 620   2654715447   2654715440    71.598563    47.656004     0.572789     0.214796    False  undefined
 621   2654715447   2654715448    44.849532    29.851848     0.358796     0.134549    False  undefined
 622   2654715447   2654715450    72.271745    48.104073     0.578174     0.216815    False  undefined
 623   2654715448   2477827507    44.221369    29.433743     0.353771     0.132664    False  undefined
 624   2654715448   2654715443    71.973894    47.905824     0.575791     0.215922    False  undefined
 625   2654715448   2654715447    44.849532    29.851848     0.358796     0.134549    False  undefined
 626   2654715448   2654715452    72.759323    48.428605     0.582075     0.218278    False  undefined
 627   2654715450   2477805853    44.141301    29.380450     0.353130     0.132424    False  undefined
 628   2654715450   2654715447    72.271745    48.104073     0.578174     0.216815    False  undefined
 629   2654715450   2654715452    42.687493    28.412795     0.341500     0.128062    False  undefined
 630   2654715450   2654715454    71.795230    47.786905     0.574362     0.215386    False  undefined
 631   2654715452   2477805857    44.865003    29.862146     0.358920     0.134595    False  undefined
 632   2654715452   2654715448    72.759323    48.428605     0.582075     0.218278    False  undefined
 633   2654715452   2654715450    42.687493    28.412795     0.341500     0.128062    False  undefined
 634   2654715452   2654715455    71.139016    47.350129     0.569112     0.213417    False  undefined
 635   2654715454   2477805868    43.005541    28.624488     0.344044     0.129017    False  undefined
 636   2654715454   2654715450    71.795230    47.786905     0.574362     0.215386    False  undefined
 637   2654715454   2654715455    44.643583    29.714769     0.357149     0.133931    False  undefined
 638   2654715455   2477805871    44.005619    29.290140     0.352045     0.132017    False  undefined
 639   2654715455   2654715452    71.139016    47.350129     0.569112     0.213417    False  undefined
 640   2654715455   2654715454    44.643583    29.714769     0.357149     0.133931    False  undefined
 641   2898228820   2477827165   159.135913   105.920863     1.273087     0.477408    False  undefined
 642   2898228820   2477827222    43.940032    29.246485     0.351520     0.131820    False  undefined
 643   2898228820   2898228821    87.388259    58.165625     0.699106     0.262165    False  undefined
 644   2898228821   2898228820    87.388259    58.165625     0.699106     0.262165    False  undefined
 645   2898228821   2477832005    29.236568    19.459860     0.233893     0.087710     True  undefined
 646   2477831961   5116504524   157.000815   104.499743     1.256007     0.471002    False  undefined
 647   2477831961   2477831964   181.588281   120.865160     1.452706     0.544765    False  undefined
 648   2477831961   2477831965   119.832615    79.760588     0.958661     0.359498    False  undefined
 649   2477831964   2477831961   181.588281   120.865160     1.452706     0.544765    False  undefined
 650   2477831964   2477831969    38.508379    25.631177     0.308067     0.115525    False  undefined
 651   2477831964   2477831975   256.560456   170.766640     2.052484     0.769681    False  undefined
 652   2477831965   2477831969   204.257526   135.953809     1.634060     0.612773    False  undefined
 653   2477831965   2477831961   119.832615    79.760588     0.958661     0.359498    False  undefined
 654   2477831965   2477827143   173.263791   115.324380     1.386110     0.519791    False  undefined
 655   2477831969   2477831965   204.257526   135.953809     1.634060     0.612773    False  undefined
 656   2477831969   2477831964    38.508379    25.631177     0.308067     0.115525    False  undefined
 657   2477831969   2477831974   168.280210   112.007308     1.346242     0.504841    False  undefined
 658   2477831974   2477831977    13.015160     8.662890     0.104121     0.039045     True  undefined
 659   2477831974   2477831969   168.280210   112.007308     1.346242     0.504841    False  undefined
 660   2477831975   2477831978     8.104617     5.394433     0.064837     0.024314    False  undefined
 661   2477831975   2477831964   256.560456   170.766640     2.052484     0.769681    False  undefined
 662   2477831975   2477827165   165.347475   110.055280     1.322780     0.496042    False  undefined
 663   2477831977   2477827143   229.233234   152.577641     1.833866     0.687700    False  undefined
 664   2477831977   2477831983   111.496603    74.212139     0.891973     0.334490     True  undefined
 665   2477831977   2477831978    15.267414    10.161991     0.122139     0.045802    False  undefined
 666   2477831978   2477831975     8.104617     5.394433     0.064837     0.024314    False  undefined
 667   2477831978   2477831977    15.267414    10.161991     0.122139     0.045802    False  undefined
 668   2477831982   2477827155    41.921062    27.902659     0.335368     0.125763    False  undefined
 669   2477831982   2477827156    83.313293    55.453328     0.666506     0.249940    False  undefined
 670   2477831982   2477827171    58.820986    39.151248     0.470568     0.176463    False  undefined
 671   2477831982   2477827183    85.966851    57.219536     0.687735     0.257901    False  undefined
 672   2477831983   5116482163    53.352530    35.511444     0.426820     0.160058     True  undefined
 673   2477831983   2477827158   155.979088   103.819681     1.247833     0.467937    False  undefined
 674   2477831983   2477831984    16.404887    10.919093     0.131239     0.049215    False  undefined
 675   2477831984   2477827165   112.711430    75.020728     0.901691     0.338134    False  undefined
 676   2477831984   2477831978   112.908446    75.151862     0.903268     0.338725     True  undefined
 677   2477831984   2477831983    16.404887    10.919093     0.131239     0.049215    False  undefined
 678   2477831985   2477827183   119.973936    79.854652     0.959791     0.359922    False  undefined
 679   2477831985   2477831991    87.810246    58.446499     0.702482     0.263431    False  undefined
 680   2477831985   2477827156    95.216735    63.376259     0.761734     0.285650    False  undefined
 681   2477831986   5116482160     5.689793     3.787126     0.045518     0.017069    False  undefined
 682   2477831989   2477827171   142.243631    94.677360     1.137949     0.426731    False  undefined
 683   2477831989   2477831993    85.265707    56.752855     0.682126     0.255797    False  undefined
 684   2477831989   2477831997    85.016786    56.587173     0.680134     0.255050    False  undefined
 685   2477831991   5116482158    62.017765    41.279025     0.496142     0.186053    False  undefined
 686   2477831991   2477827208    77.752640    51.752158     0.622021     0.233258    False  undefined
 687   2477831991   2477831985    87.810246    58.446499     0.702482     0.263431    False  undefined
 688   2477831991   2477831996   120.960631    80.511396     0.967685     0.362882    False  undefined
 689   2477831993   2591412636    83.801695    55.778408     0.670414     0.251405    False  undefined
 690   2477831993   2477831989    85.265707    56.752855     0.682126     0.255797    False  undefined
 691   2477831993   2477831995    86.961529    57.881594     0.695692     0.260885    False  undefined
 692   2477831993   2477832000    84.954747    56.545880     0.679638     0.254864    False  undefined
 693   2477831994   2477831998    29.632936    19.723682     0.237063     0.088899    False  undefined
 694   2477831995   2591412648    86.522540    57.589403     0.692180     0.259568    False  undefined
 695   2477831995   2477831993    86.961529    57.881594     0.695692     0.260885    False  undefined
 696   2477831995   2477832008    88.401405    58.839975     0.707211     0.265204    False  undefined
 697   2477831996   2477827183    85.037880    56.601213     0.680303     0.255114    False  undefined
 698   2477831996   2477827223    82.110533    54.652771     0.656884     0.246332    False  undefined
 699   2477831996   2477831991   120.960631    80.511396     0.967685     0.362882    False  undefined
 700   2477831996   2477832010   203.338931   135.342392     1.626711     0.610017    False  undefined
 701   2477831997   2477827183   202.717316   134.928645     1.621739     0.608152    False  undefined
 702   2477831997   2477831989    85.016786    56.587173     0.680134     0.255050    False  undefined
 703   2477831997   2477832000    85.463299    56.884372     0.683706     0.256390    False  undefined
 704   2477831997   2477832010    85.688944    57.034561     0.685512     0.257067    False  undefined
 705   2477831998   2591412676    20.105926    13.382504     0.160847     0.060318    False  undefined
 706   2477831998   2477831994    29.632936    19.723682     0.237063     0.088899    False  undefined
 707   2477831998   2477832013   113.298110    75.411222     0.906385     0.339894    False  undefined
 708   2477831999   2477827208    28.000803    18.637334     0.224006     0.084002    False  undefined
 709   2477831999   2477827223    94.716781    63.043490     0.757734     0.284150    False  undefined
 710   2477831999   2477832001    33.636779    22.388640     0.269094     0.100910    False  undefined
 711   2477832000   2477831993    84.954747    56.545880     0.679638     0.254864    False  undefined
