  id            u            v       length      demanda           CS           CA   oneway     status
 422   104   97   112.085622    74.604190     0.896685     0.336257    False  undefined
 423   104   107    46.911650    31.224394     0.375293     0.140735    False  undefined
 424   104   63   464.381890   309.092586     3.715055     1.393146    False  undefined
 425   10   47   104.360427    69.462300     0.834883     0.313081    False  undefined
 426   10   15    18.470737    12.294122     0.147766     0.055412    False  undefined
 427   105   110    39.066709    26.002801     0.312534     0.117200    False  undefined
 428   105   75   322.748394   214.821331     2.581987     0.968245    False  undefined
 429   105   107   123.373269    82.117248     0.986986     0.370120    False  undefined
 430   106   259     5.043207     3.356759     0.040346     0.015130    False  undefined
 431   106   108    14.250121     0.000000     0.114001     0.042750     True   passagem
 432   107   104    46.911650    31.224394     0.375293     0.140735    False  undefined
 433   107   117    47.867608    31.860680     0.382941     0.143603    False  undefined
 434   107   105   123.373269    82.117248     0.986986     0.370120    False  undefined
 435   108   219    60.737757     0.000000     0.485902     0.182213    False   passagem
 436   108   244    14.489813     0.000000     0.115919     0.043469     True   passagem
 437   108   260    58.713289     0.000000     0.469706     0.176140    False   passagem
 438   109   111   113.884261    75.801364     0.911074     0.341653    False  undefined
 439   109   139   209.944422   139.739008     1.679555     0.629833    False  undefined
 440   109   206   124.581623    82.921528     0.996653     0.373745    False  undefined
 441   109   209   110.215539    73.359463     0.881724     0.330647    False  undefined
 442   110   105    39.066709    26.002801     0.312534     0.117200    False  undefined
 443   110   121    58.759127    39.110075     0.470073     0.176277    False  undefined
 444   110   114   105.561527    70.261752     0.844492     0.316685    False  undefined
 445   111   109   113.884261    75.801364     0.911074     0.341653    False  undefined
 446   111   135   160.616583   106.906398     1.284933     0.481850    False  undefined
 447   111   207   123.267069    82.046561     0.986137     0.369801    False  undefined
 448   112   92   119.215318    79.349715     0.953723     0.357646    False  undefined
 449   112   115    34.570318    23.010003     0.276563     0.103711     True  undefined
 450   113   100    89.222236    59.386321     0.713778     0.267667     True  undefined
 451   113   116    12.739401     0.000000     0.101915     0.038218    False   passagem
 452   114   80   347.952320   231.597064     2.783619     1.043857    False  undefined
 453   114   80   347.952320   231.597064     2.783619     1.043857    False  undefined
 454   114   110   105.561527    70.261752     0.844492     0.316685    False  undefined
 455   115   119    13.804865     0.000000     0.110439     0.041415    False   passagem
 456   115   120    88.346946    58.803727     0.706776     0.265041     True  undefined
 457   116   17    63.080505    41.986384     0.504644     0.189242     True  undefined
 458   116   113    12.739401     0.000000     0.101915     0.038218    False   passagem
 459   116   127   262.679324   174.839358     2.101435     0.788038    False  undefined
 460   117   107    47.867608    31.860680     0.382941     0.143603    False  undefined
 461   117   121   108.199949    72.017886     0.865600     0.324600    False  undefined
 462   117   127    78.585897    52.306773     0.628687     0.235758    False  undefined
 463   118   131   109.103448    72.619255     0.872828     0.327310    False  undefined
 464   118   102   236.649035   157.513598     1.893192     0.709947     True  undefined
 465   119   115    13.804865     0.000000     0.110439     0.041415    False   passagem
 466   119   118    22.699695    15.108917     0.181598     0.068099     True  undefined
 467   120   90   179.769434   119.654536     1.438155     0.539308    False  undefined
 468   120   122    15.257751    10.155559     0.122062     0.045773     True  undefined
 469   121   110    58.759127    39.110075     0.470073     0.176277    False  undefined
 470   121   117   108.199949    72.017886     0.865600     0.324600    False  undefined
 471   121   129    74.756032    49.757615     0.598048     0.224268    False  undefined
 472   122   124    12.327723     0.000000     0.098622     0.036983    False   passagem
 473   122   125   111.967317    74.525446     0.895739     0.335902     True  undefined
 474   123   17    14.066151     9.362430     0.112529     0.042198    False  undefined
 475   123   113    59.942987    39.898052     0.479544     0.179829     True  undefined
 476   123   103   100.727590    67.044284     0.805821     0.302183    False  undefined
 477   124   119   104.085824    69.279524     0.832687     0.312257     True  undefined
 478   124   122    12.327723     0.000000     0.098622     0.036983    False   passagem
 479   124   136   110.832390    73.770039     0.886659     0.332497    False  undefined
 480   125   126    22.393898    14.905379     0.179151     0.067182     True  undefined
 481   125   88   240.509568   160.083169     1.924077     0.721529    False  undefined
 482   126   128    13.852443     0.000000     0.110820     0.041557    False   passagem
 483   126   130   104.004008    69.225068     0.832032     0.312012     True  undefined
 484   127   116   262.679324   174.839358     2.101435     0.788038    False  undefined
 485   127   117    78.585897    52.306773     0.628687     0.235758    False  undefined
 486   127   129    74.880770    49.840640     0.599046     0.224642    False  undefined
 487   128   124   134.100120    89.257040     1.072801     0.402300     True  undefined
 488   128   126    13.852443     0.000000     0.110820     0.041557    False   passagem
 489   129   121    74.756032    49.757615     0.598048     0.224268    False  undefined
 490   129   127    74.880770    49.840640     0.599046     0.224642    False  undefined
 491   129   140    84.843706    56.471971     0.678750     0.254531    False  undefined
 492   130   241   268.005079   178.384180     2.144041     0.804015    False  undefined
 493   130   135   124.175436    82.651170     0.993403     0.372526     True  undefined
 494   131   118   109.103448    72.619255     0.872828     0.327310    False  undefined
 495   131   133    17.824112    11.863729     0.142593     0.053472    False  undefined
 496   131   136   124.184327    82.657088     0.993475     0.372553    False  undefined
 497   132   128    76.338182    50.810694     0.610705     0.229015     True  undefined
 498   132   149   113.155747    75.316465     0.905246     0.339467    False  undefined
 499   133   131    17.824112    11.863729     0.142593     0.053472    False  undefined
 500   133   259   262.440801   174.680597     2.099526     0.787322    False  undefined
 501   133   142   130.909194    87.133160     1.047274     0.392728    False  undefined
 502   134   12    45.321304    30.165860     0.362570     0.135964    False  undefined
 503   134   230    44.060372    29.326583     0.352483     0.132181    False  undefined
 504   134   145    73.249254    48.754703     0.585994     0.219748    False  undefined
 505   135   111   160.616583   106.906398     1.284933     0.481850    False  undefined
 506   135   139   127.012397    84.539451     1.016099     0.381037     True  undefined
 507   136   124   110.832390    73.770039     0.886659     0.332497    False  undefined
 508   136   131   124.184327    82.657088     0.993475     0.372553    False  undefined
 509   136   142    58.358193    38.843213     0.466866     0.175075    False  undefined
 510   136   149   229.301478   152.623064     1.834412     0.687904    False  undefined
 511   137   123   156.463356   104.142010     1.251707     0.469390     True  undefined
 512   137   138    14.992586     9.979065     0.119941     0.044978    False  undefined
 513   137   16   203.929925   135.735758     1.631439     0.611790    False  undefined
 514   138   137    14.992586     9.979065     0.119941     0.044978    False  undefined
 515   138   153   143.991108    95.840482     1.151929     0.431973    False  undefined
 516   138   150    79.233374    52.737734     0.633867     0.237700     True  undefined
 517   139   109   209.944422   139.739008     1.679555     0.629833    False  undefined
 518   139   141    16.680293    11.102403     0.133442     0.050041    False  undefined
 519   139   146    80.046953    53.279252     0.640376     0.240141     True  undefined
 520   140   12   126.408800    84.137698     1.011270     0.379226    False  undefined
 521   140   129    84.843706    56.471971     0.678750     0.254531    False  undefined
 522   140   22    97.574692    64.945715     0.780598     0.292724    False  undefined
 523   141   132   286.027113   190.379646     2.288217     0.858081     True  undefined
 524   141   139    16.680293    11.102403     0.133442     0.050041    False  undefined
 525   141   155   121.670303    80.983754     0.973362     0.365011    False  undefined
 526   142   136    58.358193    38.843213     0.466866     0.175075    False  undefined
 527   142   160   264.746802   176.215472     2.117974     0.794240    False  undefined
 528   142   133   130.909194    87.133160     1.047274     0.392728    False  undefined
 529   143   144    15.897646    10.581473     0.127181     0.047693    False  undefined
 530   143   146    35.826398    23.846051     0.286611     0.107479    False  undefined
 531   143   209   242.497040   161.406030     1.939976     0.727491     True  undefined
 532   144   143    15.897646    10.581473     0.127181     0.047693    False  undefined
 533   144   148    51.589437    34.337929     0.412715     0.154768    False  undefined
 534   145   20    45.520921    30.298725     0.364167     0.136563    False  undefined
 535   145   231    41.283707    27.478435     0.330270     0.123851    False  undefined
 536   145   134    73.249254    48.754703     0.585994     0.219748    False  undefined
 537   145   151    76.728094    51.070220     0.613825     0.230184    False  undefined
 538   146   143    35.826398    23.846051     0.286611     0.107479    False  undefined
 539   146   147    17.430414    11.601684     0.139443     0.052291    False  undefined
 540   147   141    62.341143    41.494264     0.498729     0.187023     True  undefined
 541   147   146    17.430414    11.601684     0.139443     0.052291    False  undefined
 542   147   154    97.789459    65.088664     0.782316     0.293368    False  undefined
 543   148   144    51.589437    34.337929     0.412715     0.154768    False  undefined
 544   148   150    16.368586    10.894931     0.130949     0.049106    False  undefined
 545   148   137    90.168669    60.016266     0.721349     0.270506     True  undefined
 546   149   132   113.155747    75.316465     0.905246     0.339467    False  undefined
 547   149   136   229.301478   152.623064     1.834412     0.687904    False  undefined
 548   149   156   312.504111   208.002737     2.500033     0.937512    False  undefined
 549   149   160   140.813858    93.725704     1.126511     0.422442    False  undefined
 550   150   148    16.368586    10.894931     0.130949     0.049106    False  undefined
 551   150   152    76.105065    50.655531     0.608841     0.228315    False  undefined
 552   151   11    44.857670    29.857265     0.358861     0.134573    False  undefined
 553   151   232    42.252454    28.123233     0.338020     0.126757    False  undefined
 554   151   145    76.728094    51.070220     0.613825     0.230184    False  undefined
 555   151   158    71.070062    47.304233     0.568560     0.213210    False  undefined
 556   152   150    76.105065    50.655531     0.608841     0.228315    False  undefined
 557   152   153    42.388963    28.214094     0.339112     0.127167    False  undefined
 558   152   154   154.893580   103.097167     1.239149     0.464681    False  undefined
 559   152   162   121.119540    80.617166     0.968956     0.363359    False  undefined
 560   153   138   143.991108    95.840482     1.151929     0.431973    False  undefined
 561   153   152    42.388963    28.214094     0.339112     0.127167    False  undefined
 562   153   157   151.904939   101.107927     1.215240     0.455715    False  undefined
 563   153   33   285.109509   189.768889     2.280876     0.855329    False  undefined
 564   154   152   154.893580   103.097167     1.239149     0.464681    False  undefined
 565   154   155    37.511871    24.967902     0.300095     0.112536    False  undefined
 566   154   147    97.789459    65.088664     0.782316     0.293368    False  undefined
 567   154   163   125.341218    83.427115     1.002730     0.376024    False  undefined
 568   155   35   300.161726   199.787645     2.401294     0.900485    False  undefined
 569   155   141   121.670303    80.983754     0.973362     0.365011    False  undefined
 570   155   154    37.511871    24.967902     0.300095     0.112536    False  undefined
 571   155   156     8.585229     5.714328     0.068682     0.025756    False  undefined
 572   156   149   312.504111   208.002737     2.500033     0.937512    False  undefined
 573   156   155     8.585229     5.714328     0.068682     0.025756    False  undefined
 574   156   164   246.912699   164.345092     1.975302     0.740738    False  undefined
 575   157   21    74.735232    49.743770     0.597882     0.224206    False  undefined
 576   157   233    15.484956    10.306786     0.123880     0.046455    False  undefined
 577   157   234    48.750615    32.448410     0.390005     0.146252    False  undefined
 578   157   153   151.904939   101.107927     1.215240     0.455715    False  undefined
 579   158   233    42.813038    28.496358     0.342504     0.128439    False  undefined
 580   158   151    71.070062    47.304233     0.568560     0.213210    False  undefined
 581   158   159    45.444432    30.247814     0.363555     0.136333    False  undefined
 582   159   11    71.301566    47.458322     0.570413     0.213905    False  undefined
 583   159   236    44.926231    29.902899     0.359410     0.134779    False  undefined
 584   159   158    45.444432    30.247814     0.363555     0.136333    False  undefined
 585   159   224    42.734550    28.444116     0.341876     0.128204    False  undefined
 586   160   142   264.746802   176.215472     2.117974     0.794240    False  undefined
 587   160   149   140.813858    93.725704     1.126511     0.422442    False  undefined
 588   160   257    59.108057    39.342322     0.472864     0.177324    False  undefined
 589   161   23    72.238940    48.082238     0.577912     0.216717    False  undefined
 590   161   26    73.310318    48.795348     0.586483     0.219931    False  undefined
 591   161   225    44.221369    29.433743     0.353771     0.132664    False  undefined
 592   162   163    13.747293     9.150198     0.109978     0.041242    False  undefined
 593   162   152   121.119540    80.617166     0.968956     0.363359    False  undefined
 594   162   165   200.264124   133.295801     1.602113     0.600792     True  undefined
 595   163   162    13.747293     9.150198     0.109978     0.041242    False  undefined
 596   163   154   125.341218    83.427115     1.002730     0.376024    False  undefined
 597   164   257    94.838834    63.124728     0.758711     0.284517    False  undefined
 598   164   156   246.912699   164.345092     1.975302     0.740738    False  undefined
 599   164   253   163.723645   108.974458     1.309789     0.491171    False  undefined
 600   165   33   113.191345    75.340159     0.905531     0.339574    False  undefined
 601   165   10   231.407642   154.024927     1.851261     0.694223     True  undefined
 602   165   166    14.078000     0.000000     0.112624     0.042234    False   passagem
 603   220   59   104.799171    69.754329     0.838393     0.314398    False  undefined
 604   220   275    44.345883    29.516619     0.354767     0.133038    False  undefined
 605   220   57   149.531702    99.528301     1.196254     0.448595    False  undefined
 606   166   35   110.305045    73.419038     0.882440     0.330915    False  undefined
 607   166   163   199.408977   132.726615     1.595272     0.598227     True  undefined
 608   166   165    14.078000     0.000000     0.112624     0.042234    False   passagem
 609   221   59    73.193741    48.717754     0.585550     0.219581    False  undefined
 610   221   64   126.666993    84.309551     1.013336     0.380001     True  undefined
 611   167   253    24.114721    16.050758     0.192918     0.072344    False  undefined
 612   167   168   221.903079   147.698689     1.775225     0.665709    False  undefined
 613   168   35   159.729873   106.316204     1.277839     0.479190    False  undefined
 614   168   167   221.903079   147.698689     1.775225     0.665709    False  undefined
 615   168   169    81.839849    54.472603     0.654719     0.245520    False  undefined
 616   169   168    81.839849    54.472603     0.654719     0.245520    False  undefined
 617   169   15    76.555832    50.955562     0.612447     0.229667    False  undefined
 618   169    7   412.416898     0.000000     3.299335     1.237251    False   passagem
 619   222   11    42.915541    28.564584     0.343324     0.128747    False  undefined
 620   222   223    41.507525    27.627409     0.332060     0.124523    False  undefined
 621   222   224    71.598563    47.656004     0.572789     0.214796    False  undefined
 622   223   23    45.165526    30.062174     0.361324     0.135497    False  undefined
 623   223   222    41.507525    27.627409     0.332060     0.124523    False  undefined
 624   223   225    71.973894    47.905824     0.575791     0.215922    False  undefined
 625   224   159    42.734550    28.444116     0.341876     0.128204    False  undefined
 626   224   222    71.598563    47.656004     0.572789     0.214796    False  undefined
 627   224   225    44.849532    29.851848     0.358796     0.134549    False  undefined
 628   224   226    72.271745    48.104073     0.578174     0.216815    False  undefined
 629   225   161    44.221369    29.433743     0.353771     0.132664    False  undefined
 630   225   223    71.973894    47.905824     0.575791     0.215922    False  undefined
 631   225   224    44.849532    29.851848     0.358796     0.134549    False  undefined
 632   225   227    72.759323    48.428605     0.582075     0.218278    False  undefined
 633   226   25    44.141301    29.380450     0.353130     0.132424    False  undefined
 634   226   224    72.271745    48.104073     0.578174     0.216815    False  undefined
 635   226   227    42.687493    28.412795     0.341500     0.128062    False  undefined
 636   226   228    71.795230    47.786905     0.574362     0.215386    False  undefined
 637   227   26    44.865003    29.862146     0.358920     0.134595    False  undefined
 638   227   225    72.759323    48.428605     0.582075     0.218278    False  undefined
 639   227   226    42.687493    28.412795     0.341500     0.128062    False  undefined
 640   227   229    71.139016    47.350129     0.569112     0.213417    False  undefined
 641   228   28    43.005541    28.624488     0.344044     0.129017    False  undefined
 642   228   226    71.795230    47.786905     0.574362     0.215386    False  undefined
 643   228   229    44.643583    29.714769     0.357149     0.133931    False  undefined
 644   229   29    44.005619    29.290140     0.352045     0.132017    False  undefined
 645   229   227    71.139016    47.350129     0.569112     0.213417    False  undefined
 646   229   228    44.643583    29.714769     0.357149     0.133931    False  undefined
 647   245   55   159.135913   105.920863     1.273087     0.477408    False  undefined
 648   245   81    47.483947    31.605315     0.379872     0.142452    False  undefined
 649   245   246    88.394829    58.835598     0.707159     0.265184    False  undefined
 650   246   245    88.394829    58.835598     0.707159     0.265184    False  undefined
 651   246   195    29.972245    19.949526     0.239778     0.089917     True  undefined
 652   170   273   157.000815   104.499743     1.256007     0.471002    False  undefined
 653   170   171   181.588281   120.865160     1.452706     0.544765    False  undefined
 654   170   172   119.832615    79.760588     0.958661     0.359498    False  undefined
 655   171   170   181.588281   120.865160     1.452706     0.544765    False  undefined
 656   171   173    38.508379    25.631177     0.308067     0.115525    False  undefined
 657   171   175   256.560456   170.766640     2.052484     0.769681    False  undefined
 658   172   173   204.257526   135.953809     1.634060     0.612773    False  undefined
 659   172   170   119.832615    79.760588     0.958661     0.359498    False  undefined
 660   172   48   173.263791   115.324380     1.386110     0.519791    False  undefined
 661   173   172   204.257526   135.953809     1.634060     0.612773    False  undefined
 662   173   171    38.508379    25.631177     0.308067     0.115525    False  undefined
 663   173   174   168.280210   112.007308     1.346242     0.504841    False  undefined
 664   174   176    13.015160     8.662890     0.104121     0.039045     True  undefined
 665   174   173   168.280210   112.007308     1.346242     0.504841    False  undefined
 666   175   177     8.104617     5.394433     0.064837     0.024314    False  undefined
 667   175   171   256.560456   170.766640     2.052484     0.769681    False  undefined
 668   175   55   165.347475   110.055280     1.322780     0.496042    False  undefined
 669   176   48   229.233234   152.577641     1.833866     0.687700    False  undefined
 670   176   179   111.496603    74.212139     0.891973     0.334490     True  undefined
 671   176   177    14.840832     9.878058     0.118727     0.044522    False  undefined
 672   177   175     8.104617     5.394433     0.064837     0.024314    False  undefined
 673   177   176    14.840832     9.878058     0.118727     0.044522    False  undefined
 674   178   51    41.921062    27.902659     0.335368     0.125763    False  undefined
 675   178   52    83.313293    55.453328     0.666506     0.249940    False  undefined
 676   178   58    58.820986    39.151248     0.470568     0.176463    False  undefined
 677   178   65    85.966851    57.219536     0.687735     0.257901    False  undefined
 678   179   272    53.352530    35.511444     0.426820     0.160058     True  undefined
 679   179   54   155.979088   103.819681     1.247833     0.467937    False  undefined
 680   179   180    16.404887    10.919093     0.131239     0.049215    False  undefined
 681   180   55   112.711430    75.020728     0.901691     0.338134    False  undefined
 682   180   177   112.908446    75.151862     0.903268     0.338725     True  undefined
 683   180   179    16.404887    10.919093     0.131239     0.049215    False  undefined
 684   181   65   119.973936    79.854652     0.959791     0.359922    False  undefined
 685   181   184    87.810246    58.446499     0.702482     0.263431    False  undefined
 686   181   52    95.216735    63.376259     0.761734     0.285650    False  undefined
 687   182   269     5.689793     3.787126     0.045518     0.017069    False  undefined
 688   183   58   142.243631    94.677360     1.137949     0.426731    False  undefined
 689   183   185    85.265707    56.752855     0.682126     0.255797    False  undefined
 690   183   189    85.016786    56.587173     0.680134     0.255050    False  undefined
 691   184   267    62.017765    41.279025     0.496142     0.186053    False  undefined
 692   184   77    77.752640    51.752158     0.622021     0.233258    False  undefined
 693   184   181    87.810246    58.446499     0.702482     0.263431    False  undefined
 694   184   188   120.960631    80.511396     0.967685     0.362882    False  undefined
 695   185   210    83.801695    55.778408     0.670414     0.251405    False  undefined
 696   185   183    85.265707    56.752855     0.682126     0.255797    False  undefined
 697   185   187    86.961529    57.881594     0.695692     0.260885    False  undefined
 698   185   192    84.954747    56.545880     0.679638     0.254864    False  undefined
 699   186   190    29.632936    19.723682     0.237063     0.088899    False  undefined
 700   187   213    86.522540    57.589403     0.692180     0.259568    False  undefined
 701   187   185    86.961529    57.881594     0.695692     0.260885    False  undefined
 702   187   198    88.401405    58.839975     0.707211     0.265204    False  undefined
 703   188   65    85.037880    56.601213     0.680303     0.255114    False  undefined
 704   188   82    82.110533    54.652771     0.656884     0.246332    False  undefined
 705   188   184   120.960631    80.511396     0.967685     0.362882    False  undefined
 706   188   200   203.338931   135.342392     1.626711     0.610017    False  undefined
 707   189   65   202.717316   134.928645     1.621739     0.608152    False  undefined
 708   189   183    85.016786    56.587173     0.680134     0.255050    False  undefined
 709   189   192    85.463299    56.884372     0.683706     0.256390    False  undefined
 710   189   200    85.688944    57.034561     0.685512     0.257067    False  undefined
 711   190   215    20.105926    13.382504     0.160847     0.060318    False  undefined
 712   190   186    29.632936    19.723682     0.237063     0.088899    False  undefined
 713   190   203   116.577541    77.594011     0.932620     0.349733    False  undefined
 714   191   77    28.000803    18.637334     0.224006     0.084002    False  undefined
 715   191   82    94.716781    63.043490     0.757734     0.284150    False  undefined
 716   191   193    33.636779    22.388640     0.269094     0.100910    False  undefined
 717   192   185    84.954747    56.545880     0.679638     0.254864    False  undefined
 718   192   189    85.463299    56.884372     0.683706     0.256390    False  undefined
 719   192   198    62.231171    41.421068     0.497849     0.186694    False  undefined
 720   193   215   153.786609   102.360367     1.230293     0.461360    False  undefined
 721   193   77    16.350406    10.882830     0.130803     0.049051    False  undefined
 722   193   89   115.408534    76.815920     0.923268     0.346226    False  undefined
 723   193   191    33.636779    22.388640     0.269094     0.100910    False  undefined
 724   194   79    37.253660    24.796036     0.298029     0.111761     True  undefined
 725   194   196    10.404854     6.925471     0.083239     0.031215     True  undefined
 726   195   271   151.924991   101.121274     1.215400     0.455775     True  undefined
 727   195   194    17.699540    11.780814     0.141596     0.053099     True  undefined
 728   196   197    18.126702    12.065133     0.145014     0.054380     True  undefined
 729   196   208   223.483593   148.750679     1.787869     0.670451     True  undefined
 730   197   83   107.687291    71.676661     0.861498     0.323062     True  undefined
 731   197   195    10.516001     6.999450     0.084128     0.031548     True  undefined
 732   198   187    88.401405    58.839975     0.707211     0.265204    False  undefined
 733   198   192    62.231171    41.421068     0.497849     0.186694    False  undefined
 734   198       5    48.204956    32.085218     0.385640     0.144615    False  undefined
 735   199   81    76.813267    51.126910     0.614506     0.230440     True  undefined
 736   199   55   226.113637   150.501237     1.808909     0.678341    False  undefined
 737   200   188   203.338931   135.342392     1.626711     0.610017    False  undefined
 738   200   189    85.688944    57.034561     0.685512     0.257067    False  undefined
 739   200   204   119.764500    79.715251     0.958116     0.359293    False  undefined
 740   200   205    81.919322    54.525501     0.655355     0.245758    False  undefined
 741   201   199    38.180335    25.412831     0.305443     0.114541     True  undefined
 742   201   202    11.801433     0.000000     0.094411     0.035404    False   passagem
 743   202   240    32.418747    21.577918     0.259350     0.097256    False  undefined
 744   202   86   115.712389    77.018166     0.925699     0.347137     True  undefined
 745   202   201    11.801433     0.000000     0.094411     0.035404    False   passagem
 746   203   84    22.351196    14.876956     0.178810     0.067054     True  undefined
 747   203   190   116.577541    77.594011     0.932620     0.349733    False  undefined
 748   204   216    86.011449    57.249221     0.688092     0.258034    False  undefined
 749   204   200   119.764500    79.715251     0.958116     0.359293    False  undefined
 750   204       5    41.547676    27.654133     0.332381     0.124643    False  undefined
 751   205   82   202.366247   134.694974     1.618930     0.607099    False  undefined
 752   205   200    81.919322    54.525501     0.655355     0.245758    False  undefined
 753   205   216    93.577582    62.285238     0.748621     0.280733    False  undefined
 754   206   83    86.576482    57.625306     0.692612     0.259729    False  undefined
 755   206   109   124.581623    82.921528     0.996653     0.373745    False  undefined
 756   206   207   113.351554    75.446794     0.906812     0.340055    False  undefined
 757   207   240    46.716047    31.094201     0.373728     0.140148    False  undefined
 758   207   111   123.267069    82.046561     0.986137     0.369801    False  undefined
 759   207   206   113.351554    75.446794     0.906812     0.340055    False  undefined
 760   208   16   111.544608    74.244091     0.892357     0.334634    False  undefined
 761   208   144   244.084368   162.462556     1.952675     0.732253     True  undefined
 762   208   209    14.127847     9.403495     0.113023     0.042384    False  undefined
 763   209   109   110.215539    73.359463     0.881724     0.330647    False  undefined
 764   209   197   221.796925   147.628033     1.774375     0.665391     True  undefined
 765   209   208    14.127847     9.403495     0.113023     0.042384    False  undefined
 766       3   247    17.242742     0.000000     0.137942     0.051728     True   passagem
 767       3   101    27.476748     0.000000     0.219814     0.082430     True   passagem
 768       4   93   140.218091     0.000000     1.121745     0.420654     True   passagem
 769       4       3    13.994848     0.000000     0.111959     0.041985     True   passagem
 770       5   198    48.204956    32.085218     0.385640     0.144615    False  undefined
 771       5   204    41.547676    27.654133     0.332381     0.124643    False  undefined
 772       6    9  3544.902800     0.000000    28.359222    10.634708    False   passagem
