  5116456985	           1
  5116456992	           2
  5116456988	           3
  5116456986	           4
  2477827532	           5
  2477827518	           6
   267884952	           7
  5116456990	           8
  5116456995	           9
  5116457002	          10
  2477827498	          11
  5116457006	          12
  2809708868	          13
  5116457003	          14
  2477827324	          15
  2477827400	          16
  2477827329	          17
  4016382081	          18
  2477827181	          19
  2477827196	          20
  3317160159	          21
  2477805825	          22
  2477827211	          23
  2477827300	          24
  2477832018	          25
  2477827408	          26
  2477805826	          27
  2477805827	          28
  2477827380	          29
  2477827418	          30
  2477805829	          31
  2661660993	          32
  2477805833	          33
  2661660994	          34
  2477805832	          35
  2477805836	          36
  1269539295	          37
  1269539343	          38
  2477827439	          39
  2654864289	          40
  2477827480	          41
  2477805840	          42
  2477827423	          43
  2477805838	          44
  2477827507	          45
  2654715443	          46
  2477805857	          47
  2477805853	          48
  2654864293	          49
  2654864296	          50
  2654715450	          51
  2477805871	          52
  2654715452	          53
  2477805862	          54
  2477805868	          55
  2654864294	          56
  2477805883	          57
  2654715454	          58
  2477805882	          59
  2477805877	          60
  2477805889	          61
  2654715455	          62
  2477805902	          63
  5116504533	          64
  2477805911	          65
  2661660991	          66
  2661660992	          67
  2477832012	          68
  2477832017	          69
  2477827231	          70
  2477827394	          71
  2654864287	          72
  2477805887	          73
  2477827526	          74
  2477827468	          75
  2477805956	          76
      -39030	          77
  2654864288	          78
  2477805894	          79
  2477827473	          80
  2477827529	          81
  2477827533	          82
  2477805896	          83
  2477805906	          84
  2477805910	          85
  2477805919	          86
  2477805935	          87
  2477805929	          88
  2477805937	          89
  2477805946	          90
  1269539418	          91
  5116504697	          92
  2477805947	          93
  4240251686	          94
  5116504696	          95
  1269539400	          96
  1237124340	          97
   267884948	          98
  2477827535	          99
  2591412636	         100
  2591412648	         101
  2477831993	         102
  5116482156	         103
  2591412644	         104
  2591412646	         105
  5116482160	         106
  2591412676	         107
  2591412672	         108
  5116482158	         109
  2477831995	         110
   267884969	         111
  2477827248	         112
      -39028	         113
      -39026	         114
  2477831998	         115
  2477832001	         116
  5116504524	         117
  2477831961	         118
  5116504527	         119
  2477827199	         120
  2477827203	         121
  5116504530	         122
  5116504531	         123
  2477827157	         124
  2653916614	         125
  5116504534	         126
  2591412698	         127
  3185224646	         128
  2477832014	         129
  2477832015	         130
  2591412700	         131
  5116482154	         132
  2477827462	         133
  2477827495	         134
  2654715440	         135
  2591412706	         136
  2477827265	         137
  2591412708	         138
      -39032	         139
  2477827402	         140
  5116482152	         141
  5116482153	         142
  5116482155	         143
  2477827242	         144
  2477827258	         145
  5116482157	         146
  5116482159	         147
  2477831991	         148
  5116482161	         149
  2477831986	         150
  5116482162	         151
  5116482163	         152
  2477831984	         153
  2477832003	         154
  4240251684	         155
  2654864290	         156
  2477827486	         157
  2654864291	         158
  2654864292	         159
  2654864295	         160
  2477827249	         161
  2302899238	         162
  2477827143	         163
  2477831977	         164
  2477827158	         165
  2477831965	         166
  2477827144	         167
  2477827148	         168
  2477827174	         169
  2477827170	         170
  2477827155	         171
  2477831982	         172
  2477827156	         173
  2477827171	         174
  2477831985	         175
  2477827167	         176
  2477827176	         177
  2477831983	         178
  2477827192	         179
  2477827165	         180
  2898228820	         181
  2477831975	         182
  2477832009	         183
  2477827190	         184
  2477827173	         185
  2477831989	         186
  2653916618	         187
  2477827177	         188
  2477827180	         189
  2477827205	         190
      -39052	         191
  2477827314	         192
  2477827185	         193
      -39050	         194
  2477827183	         195
  2477831996	         196
  2477831997	         197
  2477827260	         198
  2477827198	         199
  2477827193	         200
  2477827200	         201
  2477827230	         202
  2477827206	         203
  2477827215	         204
  2477827279	         205
  2477827323	         206
  2477827218	         207
  2477827208	         208
  2477831999	         209
  2477832006	         210
  2477827246	         211
  2477827353	         212
  2477827222	         213
  2477827225	         214
  2898228821	         215
  2477827223	         216
  2477832016	         217
  2477827229	         218
  2477832011	         219
  2477827235	         220
  2477827233	         221
  2477832013	         222
  2477827239	         223
  2477827386	         224
  2477827237	         225
  2477827244	         226
  2477827372	         227
  2477827348	         228
  2477827253	         229
  2477827274	         230
  2477827358	         231
  2477827280	         232
  2477827287	         233
  2477827327	         234
  2477827335	         235
  2477827360	         236
  2477827332	         237
  2477827345	         238
  2477827420	         239
  2477832019	         240
  2477827374	         241
  2477827405	         242
  2477827356	         243
  2477827352	         244
  2477827364	         245
  2477827388	         246
  2477827362	         247
  2477827396	         248
  2477827376	         249
  2477827392	         250
  2477827382	         251
  2477827406	         252
  2477827387	         253
  2477827390	         254
  2477827398	         255
  2477827454	         256
  2477827431	         257
  2477827457	         258
  2477827426	         259
  2477827442	         260
  2477827434	         261
  2477827436	         262
  2477827451	         263
  2477827448	         264
  2477827471	         265
  2477827476	         266
  2477827465	         267
  2477827509	         268
  2477827512	         269
  2654715447	         270
  2654715448	         271
  2477832005	         272
  2477831964	         273
  2477831969	         274
  2477831974	         275
  2477831978	         276
  2477832000	         277
  2477831994	         278
  2477832008	         279
  2477832010	         280
  2477832007	         281
