  id            u            v           CA      demanda           CS       length   oneway     status
 154          111          112     0.336037     0.000000     0.896100   112.012465    False   passagem
 155          111          113     0.250937     0.000000     0.669164    83.645551     True   passagem
 156          111          114    10.634708     0.000000    28.359222  3544.902800    False   passagem
 157          108          105     0.221709  2359.487303     0.591224    73.903011    False    servico
 158          107          115     0.060318    49.189844     0.160847    20.105926    False    servico
 159          107          116     0.461360    13.382504     1.230293   153.786609    False    servico
 160          107          104     0.394501   102.360367     1.052001   131.500172    False    servico
 161          117          118     0.471002    87.526514     1.256007   157.000815    False    servico
 162          119          120     0.342006   104.499743     0.912017   114.002157     True    servico
 163          119          121     0.034718     0.000000     0.092582    11.572781    False   passagem
 164          122          123     0.161936     7.702843     0.431830    53.978787    False    servico
 165          122          124     0.324049    35.928281     0.864132   108.016488    False    servico
 166          122          125     0.133038    71.895774     0.354767    44.345883    False    servico
 167          123          122     0.161936    29.516619     0.431830    53.978787    False    servico
 168           64           57     0.162289    35.928281     0.432770    54.096205    False    servico
 169           64           73     0.183675    36.006434     0.489800    61.224963    False    servico
 170           64          126     0.615852    40.751336     1.642271   205.283862    False    servico
 171          126           64     0.615852   136.636938     1.642271   205.283862    False    servico
 172          127          128     0.118952   136.636938     0.317205    39.650633    False    servico
 173          127          129     0.258034    26.391461     0.688092    86.011449    False    servico
 174          127          130     0.280733    57.249221     0.748621    93.577582    False    servico
 175          131          132     0.141223    62.285238     0.376596    47.074479     True    servico
 176           37           35     0.231192    31.332773     0.616511    77.063833    False    servico
 177           37          133     0.134573    51.293687     0.358861    44.857670    False    servico
 178           37          134     0.213905    29.857265     0.570413    71.301566    False    servico
 179           37          135     0.128747    47.458322     0.343324    42.915541    False    servico
 180          136          137     0.058144     0.000000     0.155050    19.381249     True   passagem
 181          136          131     0.041587     0.000000     0.110900    13.862452     True   passagem
 182          138          112     0.415820     0.000000     1.108852   138.606511    False   passagem
 183          138           17     0.182213     0.000000     0.485902    60.737757    False   passagem
 184          138          139     0.000854     0.000000     0.002278     0.284806     True   passagem
 185           38           35     0.218499     0.189567     0.582663    72.832927    False    servico
 186           38          140     0.135964    48.477596     0.362570    45.321304    False    servico
 187           38           43     0.379226    30.165860     1.011270   126.408800    False    servico
 188           96           76     0.154666    84.137698     0.412442    51.555272    False    servico
 189           96           91     0.106842    34.315189     0.284913    35.614076    False    servico
 190           96           94     0.346709    23.704729     0.924559   115.569819    False    servico
 191           91           87     0.260784    76.923272     0.695424    86.927995    False    servico
 192           91           96     0.106842    57.859274     0.284913    35.614076    False    servico
 193           91           95     0.472184    23.704729     1.259157   157.394586    False    servico
 194          141          142     0.034659     0.000000     0.092423    11.552905    False   passagem
 195          141          143     0.201386     7.689613     0.537029    67.128615     True    servico
 196          142          141     0.034659     0.000000     0.092423    11.552905    False   passagem
 197          142          144     0.244398     7.689613     0.651728    81.466052     True    servico
 198          132          142     0.199458    54.223804     0.531888    66.486056     True    servico
 199          132          143     0.035851     0.000000     0.095601    11.950180    False   passagem
 200          143          132     0.035851     0.000000     0.095601    11.950180    False   passagem
 201          143          145     0.123981     7.954040     0.330615    41.326910     True    servico
 202          103          146     0.166921    27.507192     0.445122    55.640263    False    servico
 203          103          101     0.453587    37.034159     1.209566   151.195756    False    servico
