  id            u            v           CA      demanda           CS       length   oneway     status
  84   1801769454   1801769481     0.128726    55.514929     0.343270    42.908715    False    servico
  85   1801769454   1801769487     0.159903    28.560041     0.426407    53.300898     True    servico
  86   1036909039       -40977     0.941888     0.000000     2.511700   313.962505     True   passagem
  87   1036909039   1200524328     0.034884     0.000000     0.093023    11.627892     True   passagem
  88   1801769455   1801769481     0.228656     7.739525     0.609749    76.218668    False    servico
  89   1801769455   1801769488     0.024487    50.731145     0.065298     8.162239     True    servico
  90   1195741681   1237684070     0.262908     5.432786     0.701088    87.636049     True     BR-356
  91   1195741681   1227355178     2.767258    58.330554     7.379355   922.419434     True ['BR-356', 'passagem']
  92   1801769458       -40949     0.397070   613.962375     1.058853   132.356676     True    servico
  93   1801769458   5117971109     0.032868    88.096604     0.087647    10.955894    False    servico
  94   1801769463   1801769451     0.214118     7.292243     0.570981    71.372644     True    servico
  95   1801769464   1801769463     0.099049    47.505632     0.264131    33.016381     True    servico
  96   1801769465   1200465600     0.204949    21.975703     0.546529    68.316186     True    servico
  97   1801769465   2647883773     0.147506    45.471253     0.393349    49.168672    False    servico
  98   1801769466   1801769499     0.019879    32.726668     0.053012     6.626466     True    servico
  99   1801769467   1801769450     0.348871     4.410576     0.930322   116.290247    False    servico
 100   1801769467   1801769463     0.145120    77.402788     0.386986    48.373306     True    servico
 101   1801769468   1801769479     0.139808    32.197272     0.372821    46.602565    False    servico
 102   1801769468   2466854175     0.026896    31.018667     0.071722     8.965243     True    servico
 103   1801769472   1801769478     0.049975     5.967266     0.133267    16.658396     True    servico
 104   1801769472   1801769487     0.220317    11.087828     0.587512    73.439046     True    servico
 105   1801769475   1217426568     0.322750    48.881029     0.860665   107.583167     True    servico
 106   1801769475   1801769485     0.130323    71.607356     0.347529    43.441087    False    servico
 107   1801769478   1801769443     0.279938    28.914388     0.746502    93.312741    False    servico
 108   1801769478   1200465254     0.195974    62.108960     0.522596    65.324546     True    servico
 109   1801769479   1801769468     0.139808    43.480018     0.372821    46.602565    False    servico
 110   1801769479   1801769500     0.190142    31.018667     0.507046    63.380760    False    servico
 111   1801769479   2647883773     0.168702    42.186234     0.449873    56.234080    False    servico
 112   1801769481   1801769452     0.173816    37.429404     0.463508    57.938543     True    servico
 113   1801769481   1801769454     0.128726    38.563894     0.343270    42.908715    False    servico
 114   1801769481   1801769455     0.228656    28.560041     0.609749    76.218668    False    servico
 115   1801769482   1801769466     0.112662    50.731145     0.300433    37.554134     True    servico
 116   1801769482   1801769496     0.186706    24.996032     0.497883    62.235371     True    servico
 117   1801769484   1200466053     0.214143    41.423863     0.571049    71.381155     True    servico
 118   1801769485   2647883784     0.054478    47.511297     0.145276    18.159488     True    servico
 119   1801769485   1801769475     0.130323    12.086955     0.347529    43.441087    False    servico
 120   1801769485   1801769495     0.265636    28.914388     0.708364    88.545484    False    servico
 121   1801769486   1801769500     0.019757    58.935874     0.052684     6.585536     True    servico
 122   1801769486   1195865902     0.123517     0.000000     0.329378    41.172217     True   passagem
 123   1801769487   1801769452     0.121591    27.404228     0.324242    40.530203     True    servico
