  2647883776	           1
  2647883774	           2
  1200465894	           3
  2647883784	           4
  1801769458	           5
  1215493130	           6
  2647883791	           7
  1215493136	           8
  1215470397	           9
  1227355158	          10
  1215550235	          11
  1227355182	          12
  2647883794	          13
  1227355223	          14
  2647883798	          15
  2647883795	          16
  1198360416	          17
  2587347987	          18
  1200524695	          19
  2587347991	          20
  1200464915	          21
  1200465160	          22
  1200465943	          23
  1269518815	          24
  2647883799	          25
  1200465222	          26
  1227355173	          27
  2647883802	          28
  1200524381	          29
  1200465031	          30
  1227355159	          31
  1227355185	          32
      -39024	          33
  2587347994	          34
  1036909039	          35
  1215493147	          36
  1200465957	          37
  1200465688	          38
  1200465103	          39
  1227355175	          40
  1227355282	          41
  1200524328	          42
  1200465143	          43
  1232303221	          44
  1200464936	          45
  1200465297	          46
  1227355178	          47
  1200464892	          48
  1195866036	          49
  1227355177	          50
  1227355215	          51
  2591478059	          52
  1227355210	          53
      -39072	          54
  1200465969	          55
  1801769467	          56
  1200465091	          57
  1227355194	          58
  1200524344	          59
  1200569962	          60
  1227355193	          61
  1198360497	          62
  1227355260	          63
  1200465551	          64
  1200465985	          65
  2466854166	          66
  1200524560	          67
  1227355207	          68
  1200569816	          69
  1227355226	          70
  1227355272	          71
      -39062	          72
  1227355230	          73
  1200464982	          74
  1801769484	          75
  5116534888	          76
      -39034	          77
  1200466016	          78
  1200465912	          79
  1200465829	          80
  5116534887	          81
      -39036	          82
  1200524395	          83
  1200524204	          84
  1200524664	          85
  1227355258	          86
  1200465133	          87
  1215508702	          88
  1227355263	          89
      -39008	          90
  1195866064	          91
  1217426562	          92
  1200569659	          93
  1217426575	          94
  1200466053	          95
      -39018	          96
  1198360418	          97
  1200465369	          98
  2792912092	          99
  1217426568	         100
  1217426581	         101
  1200569568	         102
  1264454006	         103
  1264443178	         104
  1264443010	         105
  1200466069	         106
  2647883706	         107
  2466854158	         108
  1200524725	         109
  1232303253	         110
  1232303282	         111
  1200524442	         112
  1200524708	         113
  1200524741	         114
  1217426588	         115
  1801769475	         116
  1200465054	         117
  1200465158	         118
  3221145773	         119
  3218294983	         120
  1195741617	         121
  1200524464	         122
  1198360473	         123
  1195800543	         124
  4387496301	         125
  3218294973	         126
  1237684088	         127
  3218294979	         128
      -39028	         129
  1200465470	         130
  1198360329	         131
  1200464853	         132
  2792912113	         133
  1200465117	         134
  1215508704	         135
  1215508703	         136
  1215470404	         137
  1801769465	         138
  1200465621	         139
      -38994	         140
  1801769495	         141
      -39016	         142
  1200465820	         143
  2792912138	         144
  1198360389	         145
  2792912147	         146
  1200465870	         147
  1200465193	         148
  2466854168	         149
  1036906383	         150
  2466854175	         151
  1201622968	         152
  1201623021	         153
  1198360440	         154
  2591478053	         155
  5117971127	         156
      -39074	         157
  1198360312	         158
  1200569646	         159
      -39056	         160
  2466854191	         161
  1200524602	         162
  1200524230	         163
  1200569670	         164
  1200569724	         165
  1200524614	         166
  1200465234	         167
  1200524636	         168
      -39042	         169
  2466854238	         170
  1198360286	         171
  1200465254	         172
  1264453991	         173
      -39004	         174
  1200465568	         175
  4387496303	         176
  1200524659	         177
  1036905853	         178
  1264443221	         179
  1200524713	         180
      -39044	         181
  1198360479	         182
  1200524671	         183
      -38984	         184
      -39054	         185
  1200524676	         186
  1200569742	         187
  1200465400	         188
  1200524690	         189
  1801769496	         190
  1801769466	         191
  1264443261	         192
  1195741600	         193
  1195741681	         194
  1237684091	         195
  1200524705	         196
      -39050	         197
  1200524715	         198
      -38990	         199
  2793927570	         200
  1195741673	         201
  1200524856	         202
  1036902846	         203
  1200524838	         204
  1195741700	         205
  1801769482	         206
  1801769481	         207
  1801769443	         208
  1801769478	         209
  1801769450	         210
  1801769451	         211
  1200465600	         212
  1801769452	         213
  1801769464	         214
  1801769454	         215
  1801769487	         216
      -39020	         217
  1801769455	         218
  1801769488	         219
  1237684070	         220
  1195741691	         221
  1195800433	         222
  5117971109	         223
  1801769463	         224
  2647883773	         225
  1801769499	         226
  1801769468	         227
  1801769479	         228
  1200465592	         229
  1801769472	         230
  1801769485	         231
  1801769500	         232
  1801769486	         233
  1195865902	         234
  1198360377	         235
  1264442912	         236
  1195800444	         237
  1237684054	         238
  5117971130	         239
  2466831972	         240
      -38996	         241
  1200465541	         242
  1198360323	         243
  1200465522	         244
  1237684093	         245
      -39022	         246
      -39070	         247
  1200524805	         248
      -38982	         249
  5117971110	         250
      -38992	         251
  5117971137	         252
  1237684063	         253
  1264443117	         254
  1215550216	         255
  1215550240	         256
  1202909963	         257
  1264443155	         258
      -39030	         259
      -39000	         260
      -39068	         261
  1195865928	         262
  1198360398	         263
      -38998	         264
  1237684084	         265
  1237684083	         266
  1237684066	         267
      -39066	         268
      -39064	         269
  1237684071	         270
  1237684106	         271
      -39052	         272
  1195800504	         273
  1198360429	         274
  1237684072	         275
  1195865964	         276
      -39058	         277
  1195800553	         278
      -38986	         279
  1237684109	         280
  1237684086	         281
      -39032	         282
  1237684107	         283
      -39002	         284
      -39040	         285
  1195800514	         286
  1195800492	         287
      -39026	         288
  1195800546	         289
  2793927576	         290
  1237684119	         291
      -39014	         292
      -39006	         293
      -38980	         294
  2723838952	         295
  2647883699	         296
  2723838939	         297
      -38988	         298
  2723838942	         299
  2723838950	         300
  1201623013	         301
