  id            u            v           CA      demanda           CS       length   oneway     status
  83   1195741681   1195741691     0.042825     0.000000     0.114201    14.275082     True   passagem
  84   1195741681   1237684070     0.262908    58.330554     0.701088    87.636049     True     BR-356
  85   1801769458   5117971109     0.032868     7.292243     0.087647    10.955894    False    servico
  86   1801769458   1195800433     0.081282    18.033687     0.216751    27.093880     True    servico
  87   1801769463   1801769451     0.214118    47.505632     0.570981    71.372644     True    servico
  88   1801769464   1801769463     0.099049    21.975703     0.264131    33.016381     True    servico
  89   1801769465   1200465600     0.204949    45.471253     0.546529    68.316186     True    servico
  90   1801769465   2647883773     0.147506    32.726668     0.393349    49.168672    False    servico
  91   1801769466   1801769499     0.019879     4.410576     0.053012     6.626466     True    servico
  92   1195741691   3221145773     0.728658   161.664890     1.943088   242.885953     True     BR-356
  93   1195741691   1201623021     0.197266    43.766690     0.526042    65.755244     True    servico
  94   1801769467   1801769450     0.348871    77.402788     0.930322   116.290247    False    servico
  95   1801769467   1801769463     0.145120    32.197272     0.386986    48.373306     True    servico
  96   1801769468   1801769479     0.139808    31.018667     0.372821    46.602565    False    servico
  97   1801769468   2466854175     0.026896     5.967266     0.071722     8.965243     True    servico
  98   1801769472   1801769478     0.049975    11.087828     0.133267    16.658396     True    servico
  99   1801769472   1801769487     0.220317    48.881029     0.587512    73.439046     True    servico
 100   1801769475   1217426568     0.322750    71.607356     0.860665   107.583167     True    servico
 101   1801769475   1801769485     0.130323    28.914388     0.347529    43.441087    False    servico
 102   1801769478   1801769443     0.279938    62.108960     0.746502    93.312741    False    servico
 103   1801769478   1200465254     0.195974    43.480018     0.522596    65.324546     True    servico
 104   1195741700       -39050     0.258831    57.426065     0.690217    86.277141     True    servico
 105   1801769479   1801769468     0.139808    31.018667     0.372821    46.602565    False    servico
 106   1801769479   1801769500     0.190142    42.186234     0.507046    63.380760    False    servico
 107   1801769479   2647883773     0.168702    37.429404     0.449873    56.234080    False    servico
 108   1801769481   1801769452     0.173816    38.563894     0.463508    57.938543     True    servico
 109   1801769481   1801769454     0.128726    28.560041     0.343270    42.908715    False    servico
 110   1801769481   1801769455     0.228656    50.731145     0.609749    76.218668    False    servico
 111   1801769482   1801769466     0.112662    24.996032     0.300433    37.554134     True    servico
 112   1801769482   1801769496     0.186706    41.423863     0.497883    62.235371     True    servico
 113   1801769484   1200466053     0.214143    47.511297     0.571049    71.381155     True    servico
 114   1801769485   2647883784     0.054478    12.086955     0.145276    18.159488     True    servico
 115   1801769485   1801769475     0.130323    28.914388     0.347529    43.441087    False    servico
 116   1801769485   1801769495     0.265636    58.935874     0.708364    88.545484    False    servico
 117   1801769486   1801769500     0.019757     4.383333     0.052684     6.585536     True    servico
 118   1801769486   1195865902     0.123517     0.000000     0.329378    41.172217     True   passagem
 119   1801769487   1801769452     0.121591    26.976903     0.324242    40.530203     True    servico
 120   1801769488   1801769464     0.192006    42.599760     0.512016    64.002044     True    servico
 121   1801769488   1801769451     0.123323    27.361239     0.328861    41.107630     True    servico
 122   1801769495   5117971109     0.050244    11.147446     0.133984    16.747966    False    servico
 123   1801769495   1801769485     0.265636    58.935874     0.708364    88.545484    False    servico
 124   1801769496   1801769454     0.176380    39.132937     0.470348    58.793476     True    servico
 125   1801769499   1801769484     0.242978    53.908644     0.647940    80.992555     True    servico
 126   1801769499   1200465054     0.253923    56.337046     0.677128    84.640994     True    servico
 127   1801769500   1801769479     0.190142    42.186234     0.507046    63.380760    False    servico
 128   1801769500   1198360377     0.169594    37.627352     0.452252    56.531479     True    servico
 129   5117971109   1801769458     0.032868     7.292243     0.087647    10.955894    False    servico
 130   5117971109   1801769495     0.050244    11.147446     0.133984    16.747966    False    servico
 131   5117971109   5117971110     0.393406    87.283714     1.049083   131.135388    False    servico
 132   5117971110   5117971109     0.393406    87.283714     1.049083   131.135388    False    servico
 133   5117971110       -38992     0.067566    14.990589     0.180175    22.521918     True    servico
 134   5117971127   1200524856     0.129847    28.808790     0.346259    43.282437     True    servico
 135   5117971127   5117971130     0.054268    12.040273     0.144715    18.089353     True    servico
 136   5117971130   2466854166     0.109326    24.255697     0.291535    36.441853     True    servico
 137   5117971137   1237684063     0.218433    48.463056     0.582489    72.811082    False    servico
 138       -42236   1264442912     0.355719    78.922256     0.948585   118.573101     True    servico
 139       -42236       -38998     0.529540   117.487207     1.412106   176.513232     True    servico
 140   1215550216   1215550235     0.683214   151.582381     1.821904   227.737952    False    servico
 141   1215550216   1215550240     0.682453   151.413480     1.819874   227.484194    False    servico
 142   1202909963   3218294973     0.444919    98.712602     1.186450   148.306192     True    servico
 143   1215550235   1215550216     0.683214   151.582381     1.821904   227.737952    False    servico
 144   1215550240   1215550216     0.682453   151.413480     1.819874   227.484194    False    servico
 145   1215550240       -39004     0.465993   103.388211     1.242647   155.330846     True    servico
 146   1215470397   1227355258     0.449767    99.788393     1.199380   149.922466     True    servico
 147   1215470397   1198360286     0.206780    45.877538     0.551413    68.926589     True    servico
 148   1215470404   1215508703     0.199638    44.293117     0.532369    66.546149    False    servico
 149   1215470404   1215470397     1.189518   263.914500     3.172049   396.506160     True    servico
 150   1215470404   1215493136     0.292482    64.891958     0.779951    97.493928     True    servico
